lrs,losses
0.0009501139866188169,0.7230898697555027
0.0009999951580539346,0.7196358787894294
0.001052495208568871,0.716267817241094
0.001107751508243382,0.7128716501697513
0.0011659087613224983,0.7094770828134455
0.0012271192390471697,0.7061082471184581
0.0012915432453155518,0.7027140826718382
0.0013593495823442936,0.6993262478163569
0.0014307157834991813,0.6959805214389597
0.001505828695371747,0.6926542531727244
0.0015848850598558784,0.6877518866636657
0.0016680918633937836,0.6826706419375075
0.0017556671518832445,0.6773770086848468
0.0018478401470929384,0.6722929268438019
0.0019448521779850125,0.6672565147463047
0.002046957379207015,0.662334872424099
0.0021544231567531824,0.6575505388779702
0.0022675308864563704,0.6528843317184169
0.0023865767288953066,0.6482352029095486
0.0025118726771324873,0.6436956820985728
0.002643746556714177,0.6392300634187753
0.0027825438883155584,0.6348362814419972
0.002928628120571375,0.6306441222261177
0.00308238179422915,0.6265146886736044
0.0032442077063024044,0.6224523134840747
0.003414529375731945,0.6184261814709865
0.0035937929060310125,0.614487783854197
0.0037824679166078568,0.6106603124589984
0.0039810482412576675,0.6068989740695316
0.004190054256469011,0.6032235315564866
0.004410033114254475,0.5996347057725184
0.004641560837626457,0.5961255479980789
0.004885243717581034,0.5926810401446017
0.005141720175743103,0.5892893225349081
0.005411661695688963,0.5854774734361871
0.005695775151252747,0.581730995006569
0.005994804669171572,0.5778153141139212
0.00630953349173069,0.5741767629829886
0.006640785373747349,0.5706260600250961
0.00698942830786109,0.5669736597355928
0.007356374990195036,0.5632975355566376
0.007742586545646191,0.5598158296016499
0.008149074390530586,0.5563792323305518
0.008576902560889721,0.5529396355958639
0.009027192369103432,0.549639448865908
0.009501121938228607,0.5463962033381262
0.009999933652579784,0.5432462566533011
0.010524932295084,0.5401871642167331
0.01107749342918396,0.5371509424538721
0.011659064330160618,0.534182376129702
0.01227116771042347,0.5312956192607339
0.012915407307446003,0.5285051770609366
0.013593469746410847,0.5258098650621584
0.014307130128145218,0.5231846120601022
0.01505825761705637,0.5206331882879066
0.01584881916642189,0.5181151366915621
0.0166808869689703,0.5156569107847071
0.01755663752555847,0.5132674650265963
0.01847836561501026,0.5108982969084469
0.01944848522543907,0.508409522859373
0.020469535142183304,0.5059404818841943
0.021544190123677254,0.5033871101210006
0.02267526462674141,0.5008752476417422
0.023865722119808197,0.4984634157652374
0.02511867880821228,0.4961618578604046
0.026437414810061455,0.49384914634310334
0.027825385332107544,0.4916419947154493
0.029286224395036697,0.4894892951208717
0.030823757871985435,0.4874197112524793
0.032442014664411545,0.48541493983797673
0.03414522856473923,0.48350535108699844
0.03593786060810089,0.48164643485319175
0.0378246083855629,0.4798734082379964
0.039810407906770706,0.4781642543987513
0.04190046340227127,0.4765185852687398
0.04410024732351303,0.47490733548117997
0.04641552269458771,0.4733639781603588
0.0488523505628109,0.4718436442720959
0.05141711235046387,0.47039159195187863
0.05411652475595474,0.46899302962341705
0.056957654654979706,0.46764970459247596
0.059947945177555084,0.46639379635006517
0.06309522688388824,0.46479418923844834
0.06640774011611938,0.4636033773980461
0.06989416480064392,0.46227547776339023
0.07356362789869308,0.46105655000709383
0.07742573320865631,0.46001850248222353
0.08149060606956482,0.45897156233383574
0.08576888591051102,0.4580062170633515
0.09027177095413208,0.4570324198597125
0.09501106292009354,0.4560430791439098
0.09999916702508926,0.4551436232216118
0.10524915158748627,0.4542568960732472
0.11077475547790527,0.45341479361773135
0.1165904551744461,0.45253056175504525
0.12271147966384888,0.45172948722731127
0.12915386259555817,0.4509861627065742
0.1359344720840454,0.4503656811618669
0.14307107031345367,0.4498113186953196
0.15058234333992004,0.4493295601644248
0.1584879606962204,0.44889565848550184
0.166808620095253,0.44854752581768026
0.17556610703468323,0.4482712097058077
0.18478336930274963,0.44802261119155173
0.19448454678058624,0.4477705563731426
0.20469503104686737,0.44753617290974523
0.21544156968593597,0.4475509467145983
0.22675231099128723,0.4474683423265845
0.23865686357021332,0.4473945863299449
0.25118640065193176,0.447294684718801
0.2643737494945526,0.44722877352471985
0.278253436088562,0.4472011621807405
0.29286181926727295,0.4471247763843105
0.30823713541030884,0.4470771122107766
0.32441964745521545,0.44709408855952937
0.3414517641067505,0.4472078135506255
0.35937806963920593,0.4474246302754451
0.3782455027103424,0.44765233110606373
0.3981034755706787,0.4479890273708044
0.41900399327278137,0.4485622974890428
0.4410018026828766,0.449386413853025
0.46415451169013977,0.45038786488857013
0.4885227382183075,0.4514301715412427
0.5141702890396118,0.45248278008555126
0.5411643385887146,0.4535662497393849
0.5695756077766418,0.4549564722959098
0.5994784832000732,0.4564179826882941
0.6309512257575989,0.45796912903980946
0.6640763282775879,0.4595504220449473
0.6989405155181885,0.46140316389337327
0.7356350421905518,0.4636637379942761
0.7742560505867004,0.46570027276003834
0.8149046897888184,0.46733266536845414
0.8576874136924744,0.46870202886194134
0.9027162194252014,0.4699021690636247
0.95010906457901,0.4709923107649352
0.9999900460243225,0.47202344006177965
1.0524897575378418,0.4729807690204323
1.1077457666397095,0.47395630983309234
1.1659027338027954,0.47491034304060387
1.227112889289856,0.4758521623601205
1.291536569595337,0.47677274135974435
1.3593425750732422,0.4777128546770739
1.430708408355713,0.4786911513134778
1.5058209896087646,0.47963554579078854
1.5848770141601562,0.4805499379974283
1.6680834293365479,0.4813954015663866
1.7556582689285278,0.48221775385754345
1.8478307723999023,0.4830270035936682
1.9448423385620117,0.4838664909305619
2.0469470024108887,0.48470360608280705
2.154412269592285,0.4855229842447274
2.267519474029541,0.4863220346582977
2.3865647315979004,0.48709692044824215
2.511859893798828,0.48830886195674184
2.643733263015747,0.48925785289862644
2.782529830932617,0.4900415197948721
2.9286134243011475,0.4905406891444629
3.082366466522217,0.4910224397611746
3.2441914081573486,0.4914289402736745
3.4145121574401855,0.49173895067822426
3.5937747955322266,0.49209716900033
3.7824487686157227,0.4926446013775616
3.9810283184051514,0.49320960597644864
4.190033435821533,0.4937761900117641
4.410011291503906,0.49441304574126244
4.641538143157959,0.4950593733333822
4.885220050811768,0.4956839413507447
5.141695499420166,0.4962580720724078
5.411635875701904,0.4968621858981749
5.695748329162598,0.49743924517117266
5.994776725769043,0.49807050543332926
6.30950403213501,0.4986999850694243
6.640754699707031,0.49931372371029553
6.989396095275879,0.4999379896219652
7.3563408851623535,0.5005579261700175
7.742550373077393,0.5011713851472455
8.149036407470703,0.5018052778098652
8.576863288879395,0.5032938290640593
9.027151107788086,0.5045473041427723
9.501078605651855,0.5057517464760053
9.999887466430664,0.5068810626436078
10.524884223937988,0.5080620452367282
11.07744312286377,0.5093459263969625
11.659011840820312,0.5105329989855814
12.271112442016602,0.5117791430489089
12.915349006652832,0.5130242383962529
13.59340763092041,0.5144904040701409
14.3070650100708,0.5160022712743858
15.058189392089844,0.5175791495406347
15.848748207092285,0.5191331985343031
16.680810928344727,0.5207809031843211
17.556556701660156,0.5225560264288857
18.478281021118164,0.5243742903915654
19.448394775390625,0.5262174050134657
20.469440460205078,0.5280753150728582
21.544090270996094,0.5300510981739618
22.675159454345703,0.5321026139328521
23.865610122680664,0.5342682294780456
25.118560791015625,0.5365714064813338
26.437292098999023,0.5389455168131075
27.82525634765625,0.5416631609375736
29.286088943481445,0.5485981481113101
30.82361602783203,0.5551020712580008
32.441864013671875,0.563099261205297
34.14506912231445,0.5719967342559773
35.93769454956055,0.5825738393297496
37.824432373046875,0.5934838406923892
39.81022262573242,0.6044858875394727
41.9002685546875,0.6153826546915581
44.10004425048828,0.626657703290304
46.415306091308594,0.6400171770797132
48.85211944580078,0.6539218707481429
51.416866302490234,0.6696242896215554
54.11626434326172,0.6862151372963988
56.95738220214844,0.7037351935027326
59.94765853881836,0.7231361505547376
63.09492492675781,0.7440230250124666
66.40742492675781,0.7678670715598841
69.89382934570312,0.7934719164660639
73.56327056884766,0.8213204215100407
77.42536163330078,0.8517888303355722
81.4902114868164,0.8853429013208731
85.76847076416016,0.9213635320055255
90.2713394165039,0.9605631191469165
95.01060485839844,1.001494763280466
