lrs,losses
0.0488523505628109,0.5254635645019903
0.05141711235046387,0.5235735037040641
0.05411652475595474,0.5217357144694807
0.056957654654979706,0.5199391035659998
0.059947945177555084,0.5182130564667403
0.06309522688388824,0.5162063335668248
0.06640774011611938,0.5152933439474486
0.06989416480064392,0.5143491447565604
0.07356362789869308,0.51332407551018
0.07742573320865631,0.5125087434336469
0.08149060606956482,0.5116854916746243
0.08576888591051102,0.5108722106538113
0.09027177095413208,0.5100110014774805
0.09501106292009354,0.5091718074993832
0.09999916702508926,0.5084201339046802
0.10524915158748627,0.5077077223499542
0.11077475547790527,0.5069836893573221
0.1165904551744461,0.506202998954473
0.12271147966384888,0.5055074631552848
0.12915386259555817,0.5048346893351744
0.1359344720840454,0.5043396562133705
0.14307107031345367,0.503887818572344
0.15058234333992004,0.5034781152162382
0.1584879606962204,0.5030934549784025
0.166808620095253,0.5027552472214508
0.17556610703468323,0.5024277254655989
0.18478336930274963,0.5020961168414934
0.19448454678058624,0.5017737065255099
0.20469503104686737,0.5014553662274782
0.21544156968593597,0.5009122451089022
0.22675231099128723,0.5007736089072765
0.23865686357021332,0.500350177924264
0.25118640065193176,0.5000349312508161
0.2643737494945526,0.49978783868654464
0.278253436088562,0.499518933010699
0.29286181926727295,0.4991262226028228
0.30823713541030884,0.49865444854946356
0.32441964745521545,0.4981796246702056
0.3414517641067505,0.49766506390656423
0.35937806963920593,0.4971738186407692
0.3782455027103424,0.4966613840676976
0.3981034755706787,0.4961599126365371
0.41900399327278137,0.4956881172625186
0.4410018026828766,0.4955619672723471
0.46415451169013977,0.49592627416102225
0.4885227382183075,0.49651315124462125
0.5141702890396118,0.49726796289885117
0.5411643385887146,0.4980887927697868
0.5695756077766418,0.49893345118051335
0.5994784832000732,0.4997510723288706
0.6309512257575989,0.5005769068427922
0.6640763282775879,0.5014685497371073
0.6989405155181885,0.5023198482346377
0.7356350421905518,0.5026789811651504
0.7742560505867004,0.5032278848476442
0.8149046897888184,0.5035000208449444
0.8576874136924744,0.5036176874069298
0.9027162194252014,0.5036486060590581
0.95010906457901,0.5036533440838922
0.9999900460243225,0.5036297922222044
1.0524897575378418,0.5035751107028644
1.1077457666397095,0.5035965779953112
1.1659027338027954,0.5036450554340123
